start,start_lat,start_lon,minimum,finish,finish_lat,finish_lon
2019-06-12 18:00:00,62.7917,72.5417,974.533,2019-06-17 18:00:00,74.275,54.275
2019-06-18 05:00:00,73.3684,99.4474,984.806,2019-06-19 05:00:00,83.5,127.0
2019-07-28 13:00:00,61.6364,55.3409,985.91,2019-07-30 13:00:00,64.0469,48.8594
2019-07-31 22:00:00,67.0,70.0,979.59,2019-08-04 22:00:00,63.6786,44.4643
2019-08-22 23:00:00,70.5,246.5,970.569,2019-08-25 23:00:00,78.1711,236.5132
2019-08-24 02:00:00,81.6932,232.7955,974.937,2019-08-26 02:00:00,78.3333,199.75
2019-08-31 21:00:00,62.0833,359.0,983.026,2019-09-02 21:00:00,70.5769,276.0769
2019-09-03 14:00:00,76.15,22.925,982.106,2019-09-06 14:00:00,86.5962,39.5577
2019-09-04 15:00:00,89.9167,312.2222,985.593,2019-09-07 15:00:00,64.5192,328.0577
2019-09-10 10:00:00,64.4107,338.8929,977.152,2019-09-17 10:00:00,69.15,51.05
2019-09-19 07:00:00,65.25,287.6029,979.158,2019-09-26 07:00:00,60.0,345.3333
2019-09-19 13:00:00,60.2273,67.6818,971.01,2019-09-25 13:00:00,69.0,59.0
2019-09-23 18:00:00,70.5,269.0833,976.208,2019-09-27 18:00:00,62.3125,271.125
2019-09-28 17:00:00,74.0357,42.3214,978.486,2019-10-03 17:00:00,69.8971,76.8676
2019-10-02 03:00:00,60.0238,318.8571,960.155,2019-10-11 03:00:00,61.3289,356.6974
2019-10-03 15:00:00,65.0278,180.3611,983.549,2019-10-05 15:00:00,68.6786,190.4643
2019-10-05 19:00:00,77.9,281.05,981.079,2019-10-09 19:00:00,66.1458,266.7708
2019-10-13 10:00:00,61.6538,322.4615,971.44,2019-10-16 10:00:00,60.0,336.9605
2019-10-15 12:00:00,61.3125,186.0,963.306,2019-10-18 12:00:00,60.8571,233.3571
2019-10-18 17:00:00,76.8214,34.7857,980.836,2019-10-21 17:00:00,77.9375,93.0521
2019-10-23 08:00:00,73.3281,60.0156,972.397,2019-10-29 08:00:00,61.25,111.0312
2019-10-23 16:00:00,60.0,349.0938,979.371,2019-10-25 16:00:00,63.125,273.8333
2019-10-27 07:00:00,60.0588,186.0294,979.689,2019-10-30 07:00:00,71.9271,195.8021
