start,start_lat,start_lon,minimum,finish,finish_lat,finish_lon
1988-06-12 23:00:00,62.25,59.75,982.218,1988-06-14 23:00:00,69.2857,54.8571
1988-06-16 09:00:00,66.7,80.8167,982.918,1988-06-19 09:00:00,68.2639,107.5694
1988-06-17 15:00:00,63.4444,326.25,981.419,1988-06-19 15:00:00,65.2375,326.075
1988-06-22 07:00:00,70.5156,347.2188,980.02,1988-06-28 07:00:00,89.5,358.9688
1988-06-25 14:00:00,86.325,316.9,982.335,1988-06-28 14:00:00,89.9048,309.4643
1988-06-25 23:00:00,88.75,277.25,982.335,1988-06-27 23:00:00,89.75,242.775
1988-06-26 00:00:00,89.9688,180.0,982.166,1988-06-28 00:00:00,88.4444,178.0556
1988-06-26 00:00:00,89.9792,224.8438,982.17,1988-06-28 00:00:00,88.6125,186.825
1988-06-26 15:00:00,86.9167,68.2778,977.123,1988-07-01 15:00:00,60.3929,119.5179
1988-07-05 18:00:00,85.6667,75.0,977.344,1988-07-07 18:00:00,87.6184,176.8026
1988-07-20 13:00:00,71.6591,93.2955,985.012,1988-07-22 13:00:00,68.2941,75.0
1988-07-24 06:00:00,76.1667,100.5417,981.938,1988-07-26 06:00:00,79.8125,85.7812
1988-08-06 02:00:00,80.9432,194.1023,980.75,1988-08-08 02:00:00,81.4062,180.25
1988-08-06 04:00:00,80.1125,180.0,981.34,1988-08-09 04:00:00,78.4,159.75
1988-08-11 20:00:00,60.0,132.25,983.263,1988-08-17 20:00:00,80.0,172.5
1988-08-13 19:00:00,68.75,180.25,979.138,1988-08-16 19:00:00,81.625,185.5938
1988-08-29 14:00:00,60.4,194.575,978.44,1988-09-04 14:00:00,64.375,347.9583
1988-09-01 17:00:00,60.0,351.25,978.031,1988-09-07 17:00:00,60.0,256.7727
1988-09-02 21:00:00,84.5,187.4167,980.331,1988-09-04 21:00:00,88.25,204.0
1988-09-08 14:00:00,79.375,140.975,974.488,1988-09-17 14:00:00,89.0,180.0
1988-09-14 14:00:00,81.475,180.375,977.691,1988-09-19 14:00:00,81.8542,266.1667
1988-09-15 01:00:00,87.1364,228.1477,968.057,1988-09-20 01:00:00,61.4375,202.3281
1988-09-15 05:00:00,89.75,342.5526,964.135,1988-09-22 05:00:00,80.75,93.25
1988-09-15 09:00:00,89.2833,195.8,972.342,1988-09-17 09:00:00,87.4722,209.0
1988-09-17 08:00:00,67.7333,57.0667,982.065,1988-09-19 08:00:00,78.7083,115.0521
1988-09-21 12:00:00,64.5625,344.9792,971.727,1988-09-30 12:00:00,72.8333,27.8667
1988-09-23 08:00:00,82.375,120.0156,969.405,1988-10-01 08:00:00,77.9868,177.2237
1988-09-25 02:00:00,79.4432,210.2841,954.673,1988-10-04 02:00:00,71.8929,9.25
1988-09-28 03:00:00,81.4762,188.6786,974.33,1988-10-03 03:00:00,88.2857,225.25
1988-10-02 17:00:00,86.0714,195.9643,980.258,1988-10-05 17:00:00,89.2917,259.5
1988-10-02 20:00:00,86.3125,180.0,983.464,1988-10-05 20:00:00,90.0,180.0
1988-10-04 21:00:00,60.0,326.0,958.878,1988-10-16 21:00:00,68.2353,221.0147
1988-10-08 00:00:00,73.5795,273.8864,972.961,1988-10-10 00:00:00,86.7833,259.5
1988-10-08 19:00:00,81.7,43.35,949.976,1988-10-13 19:00:00,76.7222,66.9028
1988-10-15 08:00:00,70.5781,84.7812,981.425,1988-10-18 08:00:00,72.0,118.6786
1988-10-24 22:00:00,63.125,51.625,979.035,1988-10-27 22:00:00,74.5,122.3611
