start,start_lat,start_lon,minimum,finish,finish_lat,finish_lon
1998-06-01 05:00:00,65.0132,76.0132,983.792,1998-06-04 05:00:00,82.2778,122.7778
1998-06-08 21:00:00,67.4167,21.25,984.093,1998-06-11 21:00:00,77.2273,73.7955
1998-07-08 02:00:00,61.6818,104.1364,982.451,1998-07-10 02:00:00,69.35,353.85
1998-08-15 16:00:00,78.1875,216.5625,979.601,1998-08-19 16:00:00,67.5,264.5147
1998-08-16 01:00:00,61.4205,187.4773,977.024,1998-08-21 01:00:00,74.75,198.1071
1998-08-16 21:00:00,74.25,139.0833,973.486,1998-08-20 21:00:00,76.8409,179.1818
1998-09-05 00:00:00,61.1562,97.1875,981.771,1998-09-08 00:00:00,72.35,110.8
1998-09-10 05:00:00,70.4079,77.8026,978.465,1998-09-14 05:00:00,80.1875,81.9688
1998-09-11 07:00:00,63.0882,281.0882,980.425,1998-09-12 07:00:00,69.4583,280.875
1998-09-16 22:00:00,60.0,184.0,982.542,1998-09-19 22:00:00,70.75,189.875
1998-09-22 16:00:00,60.0,180.25,964.073,1998-09-25 16:00:00,70.125,207.75
