start,start_lat,start_lon,minimum,finish,finish_lat,finish_lon
1989-06-23 14:00:00,66.75,134.0,979.6864,1989-06-24 13:00:00,75.0,89.0
1989-08-31 13:00:00,79.5,43.25,982.03,1989-09-01 07:00:00,74.0,10.25
1989-06-11 10:00:00,60.0,336.0,981.51953,1989-06-12 11:00:00,60.0,330.75
1989-09-04 07:00:00,89.25,270.0,983.6613,1989-09-05 00:00:00,90.0,309.5
1989-09-13 05:00:00,64.5,346.25,983.5613,1989-09-14 06:00:00,74.0,349.75
1989-09-30 06:00:00,88.75,259.5,982.06335,1989-09-30 23:00:00,90.0,309.5
1989-06-22 16:00:00,75.5,80.0,979.5563,1989-06-23 14:00:00,77.5,85.25
1989-07-05 08:00:00,82.25,76.75,982.6488,1989-07-06 19:00:00,72.75,106.5
1989-07-31 23:00:00,86.5,127.0,981.563,1989-08-02 02:00:00,87.0,100.75
1989-09-04 19:00:00,88.0,119.25,983.0108,1989-09-04 23:00:00,87.25,110.0
1989-09-28 06:00:00,85.0,51.0,957.0825,1989-09-29 12:00:00,83.5,120.5
1989-07-24 17:00:00,72.25,83.0,982.76227,1989-07-25 08:00:00,73.75,94.25
1989-07-26 04:00:00,83.0,66.0,982.7556,1989-07-26 06:00:00,82.75,66.0
1989-08-31 15:00:00,78.0,51.25,982.3552,1989-09-01 05:00:00,77.25,67.25
1989-06-21 14:00:00,81.25,209.25,981.4045,1989-06-22 23:00:00,90.0,259.25
1989-09-04 05:00:00,87.0,232.25,982.26514,1989-09-05 00:00:00,90.0,259.25
1989-09-18 14:00:00,61.75,270.5,979.9699,1989-09-20 09:00:00,66.5,289.25
1989-06-22 00:00:00,82.25,180.25,983.1576,1989-06-22 23:00:00,90.0,209.0
1989-07-05 02:00:00,79.0,180.25,983.41284,1989-07-05 04:00:00,86.5,180.25
1989-09-30 03:00:00,75.75,180.25,976.1718,1989-09-30 23:00:00,90.0,209.0
1989-07-07 20:00:00,85.0,180.25,983.6197,1989-07-09 00:00:00,90.0,195.25
1989-09-04 05:00:00,83.5,180.25,980.58044,1989-09-04 06:00:00,89.75,181.75
1989-09-27 20:00:00,84.25,180.25,969.5145,1989-09-28 09:00:00,90.0,208.0
1989-09-04 17:00:00,88.25,127.75,982.6872,1989-09-04 18:00:00,88.25,124.25
