start,start_lat,start_lon,minimum,finish,finish_lat,finish_lon
1988-06-06 17:00:00,63.75,115.75,988.9675,1988-06-07 02:00:00,64.5,120.0
1988-06-23 15:00:00,60.0,119.0,985.563,1988-06-25 04:00:00,64.25,103.75
1988-07-14 01:00:00,75.5,165.75,984.28687,1988-07-17 06:00:00,86.0,179.75
1988-08-09 19:00:00,76.25,180.0,989.93494,1988-08-09 21:00:00,76.5,180.0
1988-08-31 23:00:00,85.5,180.0,987.95667,1988-09-01 11:00:00,84.5,179.75
1988-09-18 16:00:00,90.0,180.0,989.38617,1988-09-18 20:00:00,89.75,179.75
1988-09-20 04:00:00,80.75,130.0,987.985,1988-09-20 16:00:00,83.5,153.25
1988-06-09 10:00:00,60.0,302.5,987.11755,1988-06-09 21:00:00,60.0,299.75
1988-06-12 04:00:00,60.0,315.0,989.7815,1988-06-12 04:00:00,60.0,315.0
1988-06-13 08:00:00,60.0,308.75,989.64136,1988-06-13 09:00:00,60.0,309.5
1988-06-15 13:00:00,68.75,321.5,987.38947,1988-06-16 20:00:00,75.25,312.75
1988-07-06 03:00:00,90.0,324.5,985.90826,1988-07-07 21:00:00,90.0,359.75
1988-08-18 17:00:00,83.0,228.5,985.64307,1988-08-19 17:00:00,85.75,204.5
1988-06-24 19:00:00,65.5,306.75,989.21765,1988-06-24 21:00:00,65.25,308.25
1988-07-06 03:00:00,90.0,259.5,984.94244,1988-07-08 02:00:00,87.0,253.75
1988-07-25 09:00:00,69.75,201.0,986.7489,1988-07-27 17:00:00,74.25,191.0
1988-07-31 20:00:00,77.5,218.5,985.0592,1988-08-01 19:00:00,75.25,224.75
1988-07-14 23:00:00,79.5,180.25,984.3236,1988-07-17 11:00:00,77.0,201.5
1988-08-09 19:00:00,76.0,180.25,989.77985,1988-08-09 21:00:00,76.75,182.5
1988-08-10 17:00:00,60.0,184.5,987.87494,1988-08-11 15:00:00,66.5,199.5
1988-08-19 05:00:00,87.25,196.25,988.2068,1988-08-19 09:00:00,87.25,192.0
1988-08-31 23:00:00,85.0,180.25,987.0242,1988-09-01 13:00:00,84.5,199.25
1988-09-25 15:00:00,80.75,180.25,984.3686,1988-09-26 10:00:00,87.0,180.75
1988-07-06 02:00:00,89.25,180.0,984.4704,1988-07-06 12:00:00,88.25,180.0
1988-09-23 19:00:00,80.5,180.0,988.7356,1988-09-23 20:00:00,80.5,180.0
1988-08-16 05:00:00,75.25,180.25,988.8457,1988-08-16 06:00:00,76.25,181.5
1988-09-18 16:00:00,90.0,180.25,989.38617,1988-09-18 21:00:00,89.5,209.25
1988-09-03 10:00:00,89.5,180.25,986.342,1988-09-03 15:00:00,90.0,207.75
1988-07-18 01:00:00,70.5,68.75,989.71814,1988-07-18 03:00:00,70.25,68.5
1988-08-15 03:00:00,69.75,74.75,989.68475,1988-08-15 08:00:00,70.25,76.75
1988-09-09 22:00:00,74.0,76.75,988.41205,1988-09-09 23:00:00,74.0,77.75
1988-09-10 10:00:00,74.0,35.5,989.0025,1988-09-11 02:00:00,73.5,45.0
1988-09-14 22:00:00,72.75,12.5,985.73975,1988-09-15 05:00:00,73.25,16.0
1988-07-31 08:00:00,60.0,299.25,985.4529,1988-08-02 02:00:00,82.0,314.25
1988-09-02 02:00:00,84.5,298.75,988.8907,1988-09-02 11:00:00,85.75,309.75
1988-09-20 00:00:00,86.0,355.5,987.62634,1988-09-20 19:00:00,83.0,359.75
1988-09-09 03:00:00,78.25,43.75,987.34607,1988-09-09 21:00:00,75.25,69.0
