start,start_lat,start_lon,minimum,finish,finish_lat,finish_lon
1983-06-13 18:00:00,83.75,131.0,983.11255,1983-06-15 09:00:00,74.5,179.75
1983-06-13 02:00:00,85.25,50.5,980.2418,1983-06-13 17:00:00,84.0,129.0
1983-06-19 03:00:00,72.75,79.25,978.8106,1983-06-20 11:00:00,73.5,38.5
1983-06-14 07:00:00,79.0,226.25,982.3286,1983-06-15 15:00:00,86.0,256.5
1983-07-09 05:00:00,87.5,229.25,982.9825,1983-07-10 11:00:00,90.0,309.5
1983-08-07 11:00:00,72.0,330.0,983.3494,1983-08-08 11:00:00,75.5,346.5
1983-09-23 16:00:00,62.5,306.75,979.00916,1983-09-25 01:00:00,75.25,359.5
1983-09-25 10:00:00,69.75,350.25,978.055,1983-09-25 22:00:00,79.0,359.75
1983-06-12 01:00:00,61.5,331.75,973.2527,1983-06-13 02:00:00,74.0,357.75
1983-09-12 10:00:00,85.0,183.0,983.8848,1983-09-14 09:00:00,82.25,192.25
1983-09-24 05:00:00,60.0,216.0,979.623,1983-09-24 21:00:00,63.0,226.5
1983-09-29 10:00:00,60.0,182.75,963.02075,1983-09-30 23:00:00,69.5,222.0
1983-06-18 19:00:00,72.75,72.75,980.5204,1983-06-19 02:00:00,72.75,78.25
1983-09-24 21:00:00,70.5,48.75,983.548,1983-09-25 08:00:00,72.75,57.75
