start,start_lat,start_lon,minimum,finish,finish_lat,finish_lon
2014-07-01 02:00:00,60.25,325.0,974.36725,2014-07-05 10:00:00,66.0,346.0
2014-08-10 18:00:00,72.25,97.25,979.34985,2014-08-14 21:00:00,77.0,89.0
2014-08-22 22:00:00,77.75,86.25,983.5862,2014-08-27 20:00:00,79.0,180.0
2014-08-31 03:00:00,62.5,69.75,977.6836,2014-09-05 21:00:00,79.0,129.25
2014-08-31 11:00:00,74.0,189.0,982.0613,2014-09-02 14:00:00,74.0,193.0
2014-09-11 04:00:00,69.5,302.25,980.62463,2014-09-14 17:00:00,63.5,320.5
2014-09-18 15:00:00,62.5,82.75,977.12134,2014-09-22 11:00:00,74.25,104.0
2014-09-24 10:00:00,64.75,334.25,951.47815,2014-09-30 21:00:00,62.0,326.25
