start,start_lat,start_lon,minimum,finish,finish_lat,finish_lon
1983-06-07 05:00:00,72.0658,74.6974,980.622,1983-06-10 05:00:00,81.1406,178.4062
1983-06-08 19:00:00,60.0,308.6,961.632,1983-06-13 19:00:00,74.4375,115.3375
1983-06-22 17:00:00,82.0,115.1429,981.971,1983-06-23 17:00:00,82.75,142.8036
1983-07-07 06:00:00,80.3194,148.875,979.402,1983-07-10 06:00:00,87.4737,170.9868
1983-07-08 00:00:00,83.5417,180.25,984.435,1983-07-10 00:00:00,75.5833,224.6548
1983-07-10 03:00:00,82.619,167.3571,980.82,1983-07-13 03:00:00,72.0833,96.8611
1983-08-07 07:00:00,61.7794,188.1912,980.491,1983-08-09 07:00:00,70.9318,183.9545
1983-08-09 23:00:00,74.75,34.5,974.422,1983-08-19 23:00:00,84.3333,45.0833
1983-08-20 17:00:00,75.5714,118.0357,980.879,1983-08-24 17:00:00,84.9375,128.5
1983-08-22 13:00:00,74.25,16.4091,973.806,1983-08-24 13:00:00,72.6667,40.5833
1983-08-30 06:00:00,68.8333,14.4722,984.801,1983-08-31 06:00:00,65.3333,51.4167
1983-08-30 17:00:00,73.8929,232.6071,981.385,1983-09-02 17:00:00,79.2,214.2
1983-09-20 07:00:00,66.7941,2.0882,981.028,1983-09-21 07:00:00,70.7917,0.625
1983-09-23 17:00:00,76.2143,14.5357,973.551,1983-09-30 17:00:00,62.9125,47.325
