start,start_lat,start_lon,minimum,finish,finish_lat,finish_lon
2010-07-01 01:00:00,60.0,340.75,971.0848,2010-07-04 13:00:00,89.5,259.5
2010-08-15 03:00:00,73.75,39.5,968.07166,2010-08-17 08:00:00,71.5,54.0
2010-08-17 11:00:00,71.25,55.75,974.7809,2010-08-26 04:00:00,77.25,127.25
2010-08-26 09:00:00,77.5,130.5,974.9988,2010-09-03 12:00:00,60.0,149.5
2010-09-08 16:00:00,60.0,80.0,975.14594,2010-09-12 03:00:00,68.0,80.5
2010-09-12 13:00:00,60.0,166.5,981.4857,2010-09-15 06:00:00,72.25,153.25
