start,start_lat,start_lon,minimum,finish,finish_lat,finish_lon
1986-06-07 06:00:00,60.0,322.25,977.27765,1986-06-10 07:00:00,68.25,358.75
1986-06-09 05:00:00,69.0,118.5,979.1693,1986-06-13 19:00:00,76.25,122.75
1986-06-11 15:00:00,60.0,327.0,979.7464,1986-06-14 07:00:00,64.25,332.5
1986-06-15 03:00:00,85.75,180.25,971.46454,1986-06-17 07:00:00,81.0,209.0
1986-06-15 22:00:00,84.0,221.5,970.9808,1986-06-18 20:00:00,80.0,250.5
1986-06-18 07:00:00,76.25,155.0,979.3311,1986-06-21 02:00:00,81.75,180.0
1986-06-18 17:00:00,80.25,180.25,980.9808,1986-06-21 02:00:00,82.0,191.25
1986-07-01 00:00:00,78.0,180.25,980.8507,1986-07-03 12:00:00,86.75,180.25
1986-08-20 15:00:00,60.0,274.75,982.2168,1986-08-23 03:00:00,75.0,277.0
1986-08-30 08:00:00,60.5,19.25,974.5404,1986-09-02 12:00:00,69.5,359.25
1986-09-22 13:00:00,80.5,48.0,974.81226,1986-09-25 07:00:00,78.25,55.0
