start,start_lat,start_lon,minimum,finish,finish_lat,finish_lon
2018-07-22 04:00:00,75.0,167.0,982.4307,2018-07-23 06:00:00,81.25,180.0
2018-07-24 15:00:00,77.0,176.5,983.48755,2018-07-25 15:00:00,79.25,179.75
2018-07-18 01:00:00,73.5,98.5,976.8593,2018-07-19 22:00:00,77.0,116.75
2018-06-02 11:00:00,60.0,180.25,976.9712,2018-06-03 21:00:00,60.0,180.75
2018-06-09 05:00:00,86.75,180.25,981.7418,2018-06-11 00:00:00,76.75,235.5
2018-09-03 11:00:00,75.5,17.0,980.96906,2018-09-03 22:00:00,77.75,42.75
2018-06-17 11:00:00,60.0,335.0,976.7725,2018-06-18 12:00:00,65.75,0.0
2018-07-22 19:00:00,79.0,192.75,982.8679,2018-07-23 22:00:00,82.0,221.0
2018-07-24 16:00:00,77.0,180.25,983.4066,2018-07-26 03:00:00,78.5,194.75
2018-09-18 16:00:00,60.0,343.25,973.1146,2018-09-19 14:00:00,69.0,359.25
2018-06-13 17:00:00,61.0,348.0,974.4114,2018-06-14 03:00:00,62.0,359.75
2018-07-22 11:00:00,76.75,180.25,982.3601,2018-07-22 19:00:00,80.5,192.5
2018-09-28 07:00:00,75.75,290.25,982.74866,2018-09-28 08:00:00,76.5,302.25
2018-07-07 20:00:00,78.75,259.5,967.01624,2018-07-08 03:00:00,85.25,208.5
2018-09-25 03:00:00,90.0,180.0,976.8593,2018-09-26 18:00:00,90.0,180.0
2018-08-17 04:00:00,72.75,215.0,981.33704,2018-08-17 20:00:00,78.75,245.75
2018-09-25 03:00:00,89.75,180.25,976.1351,2018-09-26 18:00:00,90.0,233.0
2018-07-06 03:00:00,79.25,180.25,966.1375,2018-07-07 22:00:00,85.5,209.25
2018-08-28 01:00:00,81.75,180.25,982.40125,2018-08-28 04:00:00,88.0,192.25
2018-08-28 19:00:00,79.75,180.25,983.6672,2018-08-29 00:00:00,89.0,191.5
2018-08-29 13:00:00,83.75,180.25,978.69635,2018-08-29 22:00:00,89.75,209.0
2018-09-25 04:00:00,89.5,180.25,976.8593,2018-09-25 09:00:00,90.0,185.25
2018-07-06 23:00:00,81.0,180.25,969.28314,2018-07-07 21:00:00,85.5,209.0
