start,start_lat,start_lon,minimum,finish,finish_lat,finish_lon
1982-07-16 08:00:00,78.25,96.25,975.73303,1982-07-19 11:00:00,87.25,175.0
1982-07-17 02:00:00,86.5,180.25,977.4929,1982-07-19 12:00:00,87.25,191.0
1982-07-17 06:00:00,87.5,180.25,976.27515,1982-07-19 10:00:00,87.25,180.25
1982-09-04 20:00:00,63.0,181.75,979.6347,1982-09-08 19:00:00,60.5,270.25
1982-09-23 23:00:00,75.5,42.0,960.7305,1982-09-27 03:00:00,68.0,115.0
1982-09-24 16:00:00,60.0,351.0,945.39935,1982-09-30 21:00:00,60.0,328.0
