start,start_lat,start_lon,minimum,finish,finish_lat,finish_lon
1984-06-01 00:00:00,60.75,332.5,981.8816,1984-06-01 12:00:00,60.0,332.75
1984-08-22 03:00:00,61.25,291.25,983.09424,1984-08-23 12:00:00,69.25,298.0
1984-09-26 01:00:00,60.0,328.5,960.7238,1984-09-27 19:00:00,82.25,39.5
1984-06-07 17:00:00,73.5,48.75,983.5496,1984-06-09 00:00:00,71.25,30.75
1984-06-19 23:00:00,82.0,99.5,983.3395,1984-06-21 04:00:00,86.25,172.0
1984-07-30 10:00:00,61.75,178.75,983.54626,1984-07-31 09:00:00,67.0,179.75
1984-08-01 08:00:00,60.0,178.25,981.6897,1984-08-02 14:00:00,60.0,179.75
1984-08-28 22:00:00,63.75,63.0,980.3219,1984-08-30 04:00:00,73.25,51.5
1984-09-09 08:00:00,66.5,310.0,983.41956,1984-09-11 01:00:00,84.25,265.75
1984-06-18 21:00:00,79.5,82.25,981.8832,1984-06-19 22:00:00,82.0,97.5
1984-08-27 11:00:00,67.0,68.75,978.14844,1984-08-28 10:00:00,72.25,77.5
1984-09-08 19:00:00,82.5,116.0,978.7873,1984-09-10 09:00:00,89.5,180.0
1984-08-03 09:00:00,89.75,180.25,973.1192,1984-08-05 06:00:00,60.75,309.5
1984-08-11 10:00:00,67.0,259.5,982.9524,1984-08-12 21:00:00,69.25,283.0
1984-08-28 10:00:00,60.0,249.0,982.4119,1984-08-30 08:00:00,60.0,265.25
1984-07-31 00:00:00,63.5,291.75,980.90405,1984-08-01 05:00:00,63.5,296.0
1984-09-09 11:00:00,89.25,180.25,979.16095,1984-09-10 11:00:00,89.0,216.0
