start,start_lat,start_lon,minimum,finish,finish_lat,finish_lon
2018-06-01 00:00:00,62.75,65.25,987.6282,2018-06-01 07:00:00,62.75,64.0
2018-07-30 22:00:00,60.0,155.25,987.9432,2018-07-31 08:00:00,60.25,155.25
2018-08-17 20:00:00,75.25,25.0,980.85126,2018-08-23 06:00:00,68.5,8.0
2018-09-14 10:00:00,62.5,78.25,986.277,2018-09-14 20:00:00,62.5,82.75
2018-06-01 16:00:00,67.25,133.0,974.0081,2018-06-04 08:00:00,60.0,172.75
2018-08-03 12:00:00,61.75,67.5,977.4981,2018-08-05 07:00:00,67.75,82.5
2018-08-30 08:00:00,75.25,7.0,967.90533,2018-09-02 03:00:00,82.0,129.25
2018-09-29 02:00:00,60.75,179.0,987.322,2018-09-30 20:00:00,64.75,161.75
2018-08-03 05:00:00,62.25,63.0,985.63513,2018-08-03 11:00:00,61.75,66.5
2018-08-12 11:00:00,60.0,191.75,980.891,2018-08-13 16:00:00,61.75,196.5
2018-08-26 19:00:00,60.0,320.75,986.32404,2018-08-28 12:00:00,61.0,342.25
2018-09-04 20:00:00,60.0,306.5,985.1701,2018-09-05 04:00:00,60.0,308.25
2018-09-15 06:00:00,60.0,331.75,979.4279,2018-09-17 14:00:00,66.75,0.75
2018-09-23 00:00:00,60.0,309.25,963.77203,2018-09-24 15:00:00,60.0,312.5
2018-09-29 16:00:00,60.0,292.0,981.50037,2018-09-30 23:00:00,73.25,307.0
2018-08-22 19:00:00,61.5,261.75,963.9928,2018-08-25 13:00:00,61.5,292.75
2018-09-03 02:00:00,64.0,302.75,989.4049,2018-09-03 03:00:00,67.25,310.0
2018-09-22 19:00:00,60.0,300.0,979.3926,2018-09-23 00:00:00,60.25,309.0
2018-08-04 18:00:00,64.5,268.25,981.9567,2018-08-06 11:00:00,70.75,281.5
2018-08-11 05:00:00,65.0,250.25,983.88794,2018-08-13 04:00:00,64.5,284.5
2018-08-14 03:00:00,60.5,323.0,986.4624,2018-08-16 05:00:00,64.5,348.75
2018-08-16 15:00:00,60.0,320.5,986.82306,2018-08-17 01:00:00,68.25,352.5
2018-08-20 03:00:00,60.0,168.5,986.9747,2018-08-20 22:00:00,60.0,166.0
2018-09-29 00:00:00,60.75,180.0,988.7999,2018-09-29 02:00:00,60.75,180.0
2018-07-14 14:00:00,60.0,335.25,982.84143,2018-07-15 17:00:00,60.5,340.75
2018-07-19 06:00:00,60.75,299.25,986.3653,2018-07-19 23:00:00,62.5,302.25
2018-07-24 18:00:00,60.5,316.75,978.1016,2018-07-25 22:00:00,60.0,327.75
2018-09-22 14:00:00,61.0,194.5,983.701,2018-09-23 09:00:00,62.0,196.25
2018-09-28 19:00:00,60.0,183.0,988.97955,2018-09-29 03:00:00,61.0,180.25
2018-09-21 14:00:00,60.0,182.75,980.9455,2018-09-22 14:00:00,61.75,194.25
2018-07-28 23:00:00,60.0,347.5,979.5751,2018-07-30 22:00:00,60.0,338.0
2018-08-07 09:00:00,63.0,346.75,989.7729,2018-08-07 16:00:00,62.25,346.5
